Invoice_Id,Branch,City,Category,Unit_Price,Quantity,Date,Time,Payment_Method,Rating,Profit_Margin
267,XF072,Lancaster,Home and lifestyle,$35.47,4,14-03-2019,17:22:00,Credit card,6.9,0.33
268,XF081,Friendswood,Food and beverages,$74.6,10,08-01-2019,20:55:00,Cash,9.5,0.33
269,XF001,Houston,Home and lifestyle,$70.74,4,05-01-2019,16:05:00,Credit card,4.4,0.36
270,XF001,Houston,Home and lifestyle,$35.54,10,04-01-2019,13:34:00,Ewallet,7,0.36
271,XF069,Rockwall,Sports and travel,$67.43,5,06-03-2019,18:13:00,Ewallet,6.3,0.33
272,XF027,Abilene,Health and beauty,$21.12,2,03-01-2019,19:17:00,Cash,9.7,0.48
273,XF094,Alamo,Home and lifestyle,$21.54,9,07-01-2019,11:44:00,Credit card,8.8,0.33
274,XF025,Waco,Home and lifestyle,$12.03,2,27-01-2019,15:51:00,Cash,5.1,0.48
275,XF042,Bryan,Health and beauty,$99.71,6,26-02-2019,16:52:00,Ewallet,7.9,0.48
276,XF056,Rowlett,Fashion accessories,$47.97,7,07-01-2019,20:52:00,Cash,6.2,0.33
277,XF027,Abilene,Home and lifestyle,$21.82,10,07-01-2019,17:36:00,Cash,7.1,0.48
278,XF046,Temple,Fashion accessories,$95.42,4,02-02-2019,13:23:00,Ewallet,6.4,0.48
279,XF091,Little Elm,Fashion accessories,$70.99,10,20-03-2019,16:28:00,Cash,5.7,0.33
280,XF051,New Braunfels,Sports and travel,$44.02,10,20-03-2019,19:57:00,Credit card,9.6,0.48
281,XF073,Seguin,Home and lifestyle,$69.96,8,15-02-2019,17:01:00,Credit card,6.4,0.33
282,XF036,Allen,Home and lifestyle,$37,1,06-03-2019,13:29:00,Credit card,7.9,0.48
283,XF097,Alice,Sports and travel,$15.34,1,06-01-2019,11:09:00,Cash,6.5,0.18
284,XF030,Richardson,Health and beauty,$99.83,6,04-03-2019,15:02:00,Ewallet,8.5,0.48
285,XF079,La Porte,Health and beauty,$47.67,4,12-03-2019,14:21:00,Cash,9.1,0.33
286,XF052,Mansfield,Health and beauty,$66.68,5,20-02-2019,18:01:00,Cash,7.6,0.57
287,XF010,Laredo,Home and lifestyle,$74.86,1,24-03-2019,14:49:00,Cash,6.9,0.48
288,XF079,La Porte,Sports and travel,$23.75,9,31-01-2019,12:02:00,Cash,9.5,0.33
289,XF094,Alamo,Food and beverages,$48.51,7,25-01-2019,13:30:00,Credit card,5.2,0.33
290,XF074,Weslaco,Home and lifestyle,$94.88,7,03-02-2019,14:38:00,Cash,4.2,0.33
291,XF017,McKinney,Electronic accessories,$40.3,10,24-01-2019,17:37:00,Credit card,7,0.48
292,XF040,Edinburg,Electronic accessories,$27.85,7,14-03-2019,17:20:00,Ewallet,6,0.48
293,XF007,Arlington,Electronic accessories,$62.48,1,18-02-2019,20:29:00,Cash,4.7,0.48
294,XF015,Grand Prairie,Food and beverages,$36.36,2,21-01-2019,10:00:00,Cash,7.1,0.48
295,XF023,Midland,Health and beauty,$18.11,10,13-03-2019,11:46:00,Ewallet,5.9,0.48
296,XF014,Amarillo,Electronic accessories,$51.92,5,03-03-2019,13:42:00,Cash,7.5,0.48
297,XF036,Allen,Electronic accessories,$28.84,4,29-03-2019,14:44:00,Cash,6.4,0.48
298,XF085,Kerrville,Home and lifestyle,$78.38,6,10-01-2019,14:16:00,Ewallet,5.8,0.33
299,XF095,Big Spring,Home and lifestyle,$60.01,4,25-01-2019,15:54:00,Cash,4.5,0.33
300,XF017,McKinney,Home and lifestyle,$88.61,1,19-01-2019,10:21:00,Cash,7.7,0.48
301,XF100,Canyon,Fashion accessories,$99.82,2,02-01-2019,18:09:00,Credit card,6.7,0.18
302,XF048,Harlingen,Health and beauty,$39.01,1,12-03-2019,16:46:00,Credit card,4.7,0.48
303,XF031,Lewisville,Food and beverages,$48.61,1,25-02-2019,15:31:00,Cash,4.4,0.48
304,XF026,Denton,Electronic accessories,$51.19,4,18-03-2019,17:15:00,Credit card,4.7,0.48
305,XF045,Missouri City,Electronic accessories,$14.96,8,23-02-2019,12:29:00,Credit card,8.6,0.48
306,XF053,Conroe,Electronic accessories,$72.2,7,26-03-2019,20:14:00,Ewallet,4.3,0.21
307,XF088,Cleburne,Sports and travel,$40.23,7,30-03-2019,13:22:00,Cash,9.6,0.33
308,XF066,Grapevine,Home and lifestyle,$88.79,8,17-02-2019,17:09:00,Cash,4.1,0.33
309,XF033,Pearland,Electronic accessories,$26.48,3,21-03-2019,10:40:00,Ewallet,4.7,0.48
310,XF012,Garland,Fashion accessories,$81.91,2,05-03-2019,17:43:00,Cash,7.8,0.48
311,XF036,Allen,Sports and travel,$79.93,6,31-01-2019,14:04:00,Cash,5.5,0.48
312,XF076,Huntsville,Fashion accessories,$69.33,2,05-02-2019,19:05:00,Ewallet,9.7,0.33
313,XF012,Garland,Food and beverages,$14.23,5,01-02-2019,10:08:00,Credit card,4.4,0.48
314,XF026,Denton,Health and beauty,$15.55,9,07-03-2019,13:12:00,Cash,5,0.48
315,XF075,San Marcos,Electronic accessories,$78.13,10,10-02-2019,20:51:00,Cash,4.4,0.33
316,XF030,Richardson,Food and beverages,$99.37,2,14-02-2019,17:29:00,Cash,5.2,0.48
317,XF012,Garland,Food and beverages,$21.08,3,09-02-2019,10:25:00,Cash,7.3,0.48
318,XF091,Little Elm,Electronic accessories,$74.79,5,10-01-2019,11:34:00,Cash,4.9,0.33
319,XF048,Harlingen,Health and beauty,$29.67,7,11-03-2019,18:58:00,Credit card,8.1,0.48
320,XF059,Pflugerville,Health and beauty,$44.07,4,18-02-2019,16:28:00,Ewallet,8.4,0.33
321,XF065,Texas City,Food and beverages,$22.93,9,26-02-2019,20:26:00,Cash,5.5,0.33
322,XF016,Brownsville,Health and beauty,$39.42,1,18-01-2019,15:08:00,Cash,8.4,0.48
323,XF037,League City,Health and beauty,$15.26,6,15-02-2019,18:03:00,Ewallet,9.8,0.48
324,XF010,Laredo,Fashion accessories,$61.77,5,08-03-2019,13:21:00,Cash,6.7,0.48
325,XF086,Rosenberg,Home and lifestyle,$21.52,6,17-01-2019,12:48:00,Credit card,9.4,0.33
326,XF088,Cleburne,Sports and travel,$97.74,4,12-03-2019,19:53:00,Ewallet,6.4,0.33
327,XF069,Rockwall,Food and beverages,$99.78,5,09-03-2019,19:09:00,Cash,5.4,0.33
328,XF057,Euless,Food and beverages,$94.26,4,12-03-2019,16:30:00,Cash,8.6,0.33
329,XF052,Mansfield,Health and beauty,$51.13,4,25-01-2019,10:11:00,Credit card,4,0.57
330,XF063,Georgetown,Electronic accessories,$36.36,4,25-03-2019,13:07:00,Cash,7.6,0.33
331,XF071,Lufkin,Home and lifestyle,$22.02,9,07-02-2019,18:48:00,Cash,6.8,0.33
332,XF076,Huntsville,Food and beverages,$32.9,3,17-02-2019,17:27:00,Credit card,9.1,0.33
333,XF070,Hurst,Fashion accessories,$77.02,5,03-02-2019,15:59:00,Cash,5.5,0.33
334,XF034,College Station,Food and beverages,$23.48,2,14-03-2019,11:21:00,Credit card,7.9,0.48
335,XF089,Southlake,Sports and travel,$14.7,5,24-03-2019,13:48:00,Ewallet,8.5,0.33
336,XF032,Tyler,Electronic accessories,$28.45,5,21-03-2019,10:17:00,Credit card,9.1,0.48
337,XF024,Carrollton,Fashion accessories,$76.4,9,19-03-2019,15:49:00,Ewallet,7.5,0.48
338,XF100,Canyon,Sports and travel,$57.95,6,24-02-2019,13:02:00,Cash,5.2,0.18
339,XF016,Brownsville,Electronic accessories,$47.65,3,28-03-2019,12:58:00,Credit card,9.5,0.48
340,XF051,New Braunfels,Food and beverages,$42.82,9,05-02-2019,15:26:00,Credit card,8.9,0.48
341,XF014,Amarillo,Electronic accessories,$48.09,3,10-02-2019,18:23:00,Credit card,7.8,0.48
342,XF030,Richardson,Health and beauty,$55.97,7,05-03-2019,19:06:00,Ewallet,8.9,0.48
343,XF037,League City,Health and beauty,$76.9,7,15-02-2019,20:21:00,Cash,7.7,0.48
344,XF045,Missouri City,Food and beverages,$97.03,5,30-01-2019,16:24:00,Credit card,9.3,0.48
345,XF007,Arlington,Sports and travel,$44.65,3,14-02-2019,15:04:00,Cash,6.2,0.48
346,XF057,Euless,Fashion accessories,$77.93,9,27-02-2019,16:10:00,Ewallet,7.6,0.33
347,XF096,Eagle Pass,Electronic accessories,$71.95,1,04-02-2019,12:14:00,Cash,7.3,0.18
348,XF066,Grapevine,Home and lifestyle,$89.25,8,20-01-2019,10:13:00,Cash,4.7,0.33
349,XF095,Big Spring,Electronic accessories,$26.02,7,28-03-2019,17:38:00,Cash,5.1,0.33
350,XF087,Waxahachie,Health and beauty,$13.5,10,27-02-2019,11:06:00,Credit card,4.8,0.33
351,XF017,McKinney,Fashion accessories,$99.3,10,15-02-2019,14:53:00,Credit card,6.6,0.48
352,XF029,Round Rock,Electronic accessories,$51.69,7,26-01-2019,18:22:00,Cash,5.5,0.48
353,XF098,Mineral Wells,Fashion accessories,$54.73,7,14-03-2019,19:02:00,Credit card,8.5,0.18
354,XF019,Pasadena,Home and lifestyle,$27,9,02-03-2019,14:16:00,Cash,4.8,0.48
355,XF082,Weslaco,Electronic accessories,$30.24,1,04-03-2019,15:44:00,Cash,8.4,0.33
356,XF090,Brownwood,Food and beverages,$89.14,4,07-01-2019,12:20:00,Credit card,7.8,0.33
357,XF028,Odessa,Fashion accessories,$37.55,10,08-03-2019,20:01:00,Credit card,9.3,0.48
358,XF017,McKinney,Sports and travel,$95.44,10,09-01-2019,13:45:00,Cash,5.2,0.48
359,XF070,Hurst,Electronic accessories,$27.5,3,01-03-2019,15:40:00,Ewallet,6.5,0.33
360,XF081,Friendswood,Sports and travel,$74.97,1,16-03-2019,16:58:00,Cash,5.6,0.33
361,XF010,Laredo,Food and beverages,$80.96,8,17-02-2019,11:12:00,Credit card,7.4,0.48
362,XF070,Hurst,Food and beverages,$94.47,8,27-02-2019,15:12:00,Cash,9.1,0.33
363,XF002,Dallas,Food and beverages,$99.79,2,07-03-2019,20:37:00,Ewallet,8,0.36
364,XF089,Southlake,Home and lifestyle,$73.22,6,21-01-2019,17:44:00,Cash,7.2,0.33
365,XF037,League City,Food and beverages,$41.24,4,19-02-2019,16:23:00,Cash,7.1,0.48
366,XF079,La Porte,Fashion accessories,$81.68,4,06-01-2019,12:12:00,Cash,9.1,0.33
367,XF072,Lancaster,Electronic accessories,$51.32,9,14-03-2019,19:33:00,Cash,5.6,0.33
368,XF048,Harlingen,Home and lifestyle,$65.94,4,24-03-2019,10:29:00,Cash,6,0.48
369,XF026,Denton,Sports and travel,$14.36,10,27-01-2019,14:28:00,Cash,5.4,0.48
370,XF018,Frisco,Electronic accessories,$21.5,9,06-03-2019,12:46:00,Credit card,7.8,0.48
371,XF005,Fort Worth,Electronic accessories,$26.26,7,02-02-2019,19:40:00,Cash,9.9,0.48
372,XF071,Lufkin,Fashion accessories,$60.96,2,25-01-2019,19:39:00,Credit card,4.9,0.33
373,XF086,Rosenberg,Home and lifestyle,$70.11,6,14-03-2019,17:54:00,Ewallet,5.2,0.33
374,XF014,Amarillo,Fashion accessories,$42.08,6,29-01-2019,12:25:00,Cash,8.9,0.48
375,XF020,Killeen,Home and lifestyle,$67.09,5,03-01-2019,16:47:00,Credit card,9.1,0.48
376,XF009,Plano,Fashion accessories,$96.7,5,14-01-2019,12:52:00,Ewallet,7,0.48
377,XF096,Eagle Pass,Home and lifestyle,$35.38,9,05-01-2019,19:50:00,Credit card,9.6,0.33
378,XF037,League City,Sports and travel,$95.49,7,22-02-2019,18:17:00,Ewallet,8.7,0.48
379,XF009,Plano,Fashion accessories,$96.98,4,06-02-2019,17:20:00,Ewallet,9.4,0.48
380,XF045,Missouri City,Electronic accessories,$23.65,4,30-01-2019,13:32:00,Credit card,4,0.48
381,XF047,Flower Mound,Sports and travel,$82.33,4,11-01-2019,10:37:00,Credit card,7.5,0.48
382,XF008,Corpus Christi,Electronic accessories,$26.61,2,19-03-2019,14:35:00,Cash,4.2,0.48
383,XF061,Cedar Park,Food and beverages,$99.69,5,14-01-2019,12:09:00,Cash,9.9,0.33
384,XF091,Little Elm,Food and beverages,$74.89,4,01-03-2019,15:32:00,Ewallet,4.2,0.33
385,XF039,Longview,Food and beverages,$40.94,5,06-01-2019,13:58:00,Ewallet,9.9,0.48
386,XF084,Schertz,Sports and travel,$75.82,1,31-01-2019,13:19:00,Cash,5.8,0.33
387,XF006,El Paso,Food and beverages,$46.77,6,11-03-2019,13:37:00,Cash,6,0.48
388,XF034,College Station,Health and beauty,$32.32,10,20-02-2019,16:49:00,Credit card,10,0.48
389,XF074,Weslaco,Fashion accessories,$54.07,9,27-01-2019,14:55:00,Cash,9.5,0.33
390,XF066,Grapevine,Food and beverages,$18.22,7,10-03-2019,14:04:00,Credit card,6.6,0.33
391,XF021,McAllen,Fashion accessories,$80.48,3,15-02-2019,12:31:00,Cash,8.1,0.48
392,XF002,Dallas,Fashion accessories,$37.95,10,26-01-2019,14:51:00,Cash,9.7,0.36
393,XF020,Killeen,Electronic accessories,$76.82,1,13-02-2019,18:27:00,Ewallet,7.2,0.48
394,XF099,Weatherford,Sports and travel,$52.26,10,09-03-2019,12:45:00,Credit card,6.2,0.18
395,XF045,Missouri City,Health and beauty,$79.74,1,06-03-2019,10:36:00,Credit card,7.3,0.48
396,XF062,Galveston,Health and beauty,$77.5,5,24-01-2019,20:36:00,Ewallet,4.3,0.33
397,XF075,San Marcos,Food and beverages,$54.27,5,13-03-2019,14:16:00,Ewallet,4.6,0.33
398,XF092,Lake Jackson,Home and lifestyle,$13.59,9,15-03-2019,10:26:00,Cash,5.8,0.33
399,XF017,McKinney,Health and beauty,$41.06,6,05-03-2019,13:30:00,Credit card,8.3,0.48
400,XF016,Brownsville,Electronic accessories,$19.24,9,04-03-2019,16:28:00,Cash,8,0.48
401,XF081,Friendswood,Food and beverages,$39.43,6,25-03-2019,20:18:00,Credit card,9.4,0.33
402,XF084,Schertz,Home and lifestyle,$46.22,4,12-03-2019,20:04:00,Credit card,6.2,0.33
403,XF030,Richardson,Home and lifestyle,$13.98,1,04-02-2019,13:38:00,Ewallet,9.8,0.48
404,XF010,Laredo,Fashion accessories,$39.75,5,22-02-2019,10:43:00,Ewallet,9.6,0.48
405,XF027,Abilene,Fashion accessories,$97.79,7,16-02-2019,17:30:00,Ewallet,4.9,0.48
406,XF095,Big Spring,Sports and travel,$67.26,4,19-01-2019,15:28:00,Credit card,8,0.33
407,XF009,Plano,Food and beverages,$13.79,5,11-01-2019,19:07:00,Credit card,7.8,0.48
408,XF051,New Braunfels,Fashion accessories,$68.71,4,04-01-2019,19:01:00,Cash,4.1,0.48
409,XF004,Austin,Home and lifestyle,$56.53,4,04-03-2019,19:48:00,Ewallet,5.5,0.48
410,XF047,Flower Mound,Fashion accessories,$23.82,5,28-01-2019,19:24:00,Ewallet,5.4,0.48
411,XF011,Lubbock,Health and beauty,$34.21,10,02-01-2019,13:00:00,Cash,5.1,0.48
412,XF094,Alamo,Sports and travel,$21.87,2,25-01-2019,14:29:00,Ewallet,6.9,0.33
413,XF005,Fort Worth,Health and beauty,$20.97,5,04-01-2019,13:21:00,Cash,7.8,0.48
414,XF061,Cedar Park,Sports and travel,$25.84,3,10-03-2019,18:55:00,Ewallet,6.6,0.33
415,XF074,Weslaco,Home and lifestyle,$50.93,8,22-03-2019,19:36:00,Cash,9.2,0.33
416,XF025,Waco,Health and beauty,$96.11,1,25-01-2019,16:28:00,Ewallet,7.8,0.48
417,XF035,San Angelo,Home and lifestyle,$45.38,4,08-01-2019,13:48:00,Credit card,8.7,0.48
418,XF053,Conroe,Health and beauty,$81.51,1,22-01-2019,10:57:00,Ewallet,9.2,0.57
419,XF062,Galveston,Health and beauty,$57.22,2,12-01-2019,17:13:00,Ewallet,8.3,0.33
420,XF098,Mineral Wells,Electronic accessories,$25.22,7,04-02-2019,10:23:00,Cash,8.2,0.18
421,XF055,Waxahachie,Food and beverages,$38.6,3,28-03-2019,13:57:00,Ewallet,7.5,0.33
422,XF046,Temple,Electronic accessories,$84.05,3,23-01-2019,13:29:00,Cash,9.8,0.48
423,XF022,Mesquite,Fashion accessories,$97.21,10,08-02-2019,13:00:00,Credit card,8.7,0.48
424,XF032,Tyler,Fashion accessories,$25.42,8,19-03-2019,19:42:00,Credit card,6.7,0.48
425,XF022,Mesquite,Fashion accessories,$16.28,1,09-03-2019,15:36:00,Cash,5,0.48
426,XF048,Harlingen,Fashion accessories,$40.61,9,02-01-2019,13:40:00,Cash,7,0.48
427,XF100,Canyon,Health and beauty,$53.17,7,21-01-2019,18:01:00,Cash,8.9,0.18
428,XF039,Longview,Food and beverages,$20.87,3,20-03-2019,13:53:00,Credit card,8,0.48
429,XF095,Big Spring,Sports and travel,$67.27,5,27-02-2019,17:27:00,Cash,6.9,0.33
430,XF003,San Antonio,Home and lifestyle,$90.65,10,08-03-2019,10:53:00,Ewallet,7.3,0.36
431,XF084,Schertz,Fashion accessories,$69.08,2,31-01-2019,19:48:00,Credit card,6.9,0.33
432,XF010,Laredo,Food and beverages,$43.27,2,08-03-2019,16:53:00,Ewallet,5.7,0.48
433,XF062,Galveston,Electronic accessories,$23.46,6,13-01-2019,19:14:00,Ewallet,6.4,0.33
434,XF030,Richardson,Fashion accessories,$95.54,7,09-03-2019,14:36:00,Credit card,9.6,0.48
435,XF075,San Marcos,Fashion accessories,$47.44,1,22-02-2019,18:19:00,Credit card,6.8,0.33
436,XF044,Pharr,Sports and travel,$99.24,9,19-03-2019,19:09:00,Ewallet,9,0.48
437,XF009,Plano,Sports and travel,$82.93,4,20-01-2019,16:51:00,Ewallet,9.6,0.48
438,XF095,Big Spring,Home and lifestyle,$33.99,6,08-03-2019,15:37:00,Credit card,7.7,0.33
439,XF090,Brownwood,Food and beverages,$17.04,4,08-03-2019,20:15:00,Ewallet,7,0.33
440,XF037,League City,Electronic accessories,$40.86,8,07-02-2019,14:38:00,Credit card,6.5,0.48
441,XF097,Alice,Food and beverages,$17.44,5,15-01-2019,19:25:00,Cash,8.1,0.18
442,XF001,Houston,Sports and travel,$88.43,8,22-03-2019,19:35:00,Credit card,4.3,0.36
443,XF029,Round Rock,Home and lifestyle,$89.21,9,15-01-2019,15:42:00,Credit card,6.5,0.48
444,XF050,Victoria,Fashion accessories,$12.78,1,08-01-2019,14:11:00,Ewallet,9.5,0.48
445,XF069,Rockwall,Sports and travel,$19.1,7,15-01-2019,10:43:00,Cash,9.7,0.33
446,XF011,Lubbock,Health and beauty,$19.15,1,28-01-2019,17:58:00,Credit card,9.5,0.48
447,XF027,Abilene,Food and beverages,$27.66,10,14-02-2019,11:26:00,Credit card,8.9,0.48
448,XF028,Odessa,Fashion accessories,$45.74,3,10-03-2019,17:38:00,Credit card,6.5,0.48
449,XF063,Georgetown,Health and beauty,$27.07,1,12-01-2019,20:07:00,Credit card,5.3,0.33
450,XF077,Coppell,Sports and travel,$39.12,1,26-03-2019,11:02:00,Credit card,9.6,0.33
451,XF099,Weatherford,Electronic accessories,$74.71,6,01-01-2019,19:07:00,Cash,6.7,0.18
452,XF077,Coppell,Electronic accessories,$22.01,6,02-01-2019,18:50:00,Cash,7.6,0.33
453,XF068,Burleson,Food and beverages,$63.61,5,16-03-2019,12:43:00,Ewallet,4.8,0.33
454,XF069,Rockwall,Health and beauty,$25,1,03-03-2019,15:09:00,Ewallet,5.5,0.33
455,XF028,Odessa,Electronic accessories,$20.77,4,31-01-2019,13:47:00,Cash,4.7,0.48
456,XF010,Laredo,Fashion accessories,$29.56,5,13-02-2019,16:59:00,Cash,6.9,0.48
457,XF080,Nacogdoches,Food and beverages,$77.4,9,15-02-2019,14:15:00,Credit card,4.5,0.33
458,XF005,Fort Worth,Electronic accessories,$79.39,10,07-02-2019,20:24:00,Cash,6.2,0.48
459,XF091,Little Elm,Electronic accessories,$46.57,10,27-01-2019,13:58:00,Cash,7.6,0.33
460,XF074,Weslaco,Food and beverages,$35.89,1,23-02-2019,16:52:00,Cash,7.9,0.33
461,XF064,Bedford,Food and beverages,$40.52,5,03-02-2019,15:19:00,Cash,4.5,0.33
462,XF086,Rosenberg,Food and beverages,$73.05,10,03-03-2019,12:25:00,Credit card,8.7,0.33
463,XF026,Denton,Sports and travel,$73.95,4,03-02-2019,10:02:00,Cash,6.1,0.48
464,XF057,Euless,Food and beverages,$22.62,1,17-03-2019,18:58:00,Cash,6.4,0.33
465,XF042,Bryan,Food and beverages,$51.34,5,28-03-2019,15:31:00,Credit card,9.1,0.48
466,XF095,Big Spring,Sports and travel,$54.55,10,02-03-2019,11:22:00,Credit card,7.1,0.33
467,XF094,Alamo,Health and beauty,$37.15,7,08-02-2019,13:12:00,Credit card,7.7,0.33
468,XF047,Flower Mound,Sports and travel,$37.02,6,22-03-2019,18:33:00,Cash,4.5,0.48
469,XF071,Lufkin,Food and beverages,$21.58,1,09-02-2019,10:02:00,Ewallet,7.2,0.33
470,XF071,Lufkin,Electronic accessories,$98.84,1,15-02-2019,11:21:00,Cash,8.4,0.33
471,XF016,Brownsville,Home and lifestyle,$83.77,6,23-01-2019,12:10:00,Ewallet,5.4,0.48
472,XF093,Angleton,Sports and travel,$40.05,4,25-01-2019,11:40:00,Cash,9.7,0.33
473,XF076,Huntsville,Fashion accessories,$43.13,10,02-02-2019,18:31:00,Credit card,5.5,0.33
474,XF088,Cleburne,Health and beauty,$72.57,8,30-03-2019,17:58:00,Cash,4.6,0.33
475,XF003,San Antonio,Electronic accessories,$64.44,5,30-03-2019,17:04:00,Cash,6.6,0.48
476,XF010,Laredo,Health and beauty,$65.18,3,25-02-2019,20:35:00,Credit card,6.3,0.48
477,XF059,Pflugerville,Sports and travel,$33.26,5,18-03-2019,16:10:00,Credit card,4.2,0.33
478,XF020,Killeen,Electronic accessories,$84.07,4,07-03-2019,16:54:00,Ewallet,4.4,0.48
479,XF059,Pflugerville,Sports and travel,$34.37,10,16-03-2019,10:11:00,Ewallet,6.7,0.33
480,XF057,Euless,Electronic accessories,$38.6,1,29-01-2019,11:26:00,Ewallet,6.7,0.33
481,XF078,Del Rio,Food and beverages,$65.97,8,02-02-2019,20:29:00,Cash,8.4,0.33
482,XF066,Grapevine,Electronic accessories,$32.8,10,15-02-2019,12:12:00,Cash,6.2,0.33
483,XF094,Alamo,Sports and travel,$37.14,5,08-01-2019,13:05:00,Ewallet,5,0.33
484,XF080,Nacogdoches,Home and lifestyle,$60.38,10,12-02-2019,16:19:00,Cash,6,0.33
485,XF003,San Antonio,Sports and travel,$36.98,10,01-01-2019,19:48:00,Credit card,7,0.36
486,XF060,DeSoto,Sports and travel,$49.49,4,21-03-2019,15:25:00,Ewallet,6.6,0.33
487,XF026,Denton,Fashion accessories,$41.09,10,28-02-2019,14:42:00,Cash,7.3,0.48
488,XF080,Nacogdoches,Fashion accessories,$37.15,4,23-03-2019,18:59:00,Ewallet,8.3,0.33
489,XF050,Victoria,Home and lifestyle,$22.96,1,30-01-2019,20:47:00,Ewallet,4.3,0.48
490,XF063,Georgetown,Home and lifestyle,$77.68,9,04-02-2019,13:21:00,Ewallet,9.8,0.33
491,XF051,New Braunfels,Fashion accessories,$34.7,2,13-03-2019,19:48:00,Ewallet,8.2,0.48
492,XF004,Austin,Fashion accessories,$19.66,10,15-03-2019,18:20:00,Credit card,7.2,0.48
493,XF085,Kerrville,Health and beauty,$25.32,8,05-03-2019,20:24:00,Ewallet,8.7,0.33
494,XF011,Lubbock,Home and lifestyle,$12.12,10,05-03-2019,13:44:00,Credit card,8.4,0.48
495,XF081,Friendswood,Fashion accessories,$99.89,2,26-02-2019,11:48:00,Ewallet,7.1,0.33
496,XF019,Pasadena,Sports and travel,$75.92,8,20-03-2019,14:14:00,Cash,5.5,0.48
497,XF053,Conroe,Electronic accessories,$63.22,2,01-01-2019,15:51:00,Cash,8.5,0.21
498,XF098,Mineral Wells,Food and beverages,$90.24,6,27-01-2019,11:17:00,Cash,6.2,0.18
499,XF073,Seguin,Sports and travel,$98.13,1,21-01-2019,17:36:00,Cash,8.9,0.33
500,XF071,Lufkin,Sports and travel,$51.52,8,02-02-2019,15:47:00,Cash,9.6,0.33
501,XF087,Waxahachie,Sports and travel,$73.97,1,03-02-2019,15:53:00,Credit card,5.4,0.33
502,XF006,El Paso,Fashion accessories,$31.9,1,05-01-2019,12:40:00,Ewallet,9.1,0.48
503,XF002,Dallas,Home and lifestyle,$69.4,2,27-01-2019,19:48:00,Ewallet,9,0.36
504,XF075,San Marcos,Sports and travel,$93.31,2,25-03-2019,17:53:00,Cash,6.3,0.33
505,XF048,Harlingen,Sports and travel,$88.45,1,25-02-2019,16:36:00,Credit card,9.5,0.48
506,XF040,Edinburg,Electronic accessories,$24.18,8,28-01-2019,20:54:00,Ewallet,9.8,0.48
507,XF019,Pasadena,Sports and travel,$48.5,3,08-01-2019,12:50:00,Cash,6.7,0.48
508,XF059,Pflugerville,Food and beverages,$84.05,6,29-01-2019,10:48:00,Credit card,7.7,0.33
509,XF077,Coppell,Health and beauty,$61.29,5,29-03-2019,14:28:00,Cash,7,0.33
510,XF055,Waxahachie,Home and lifestyle,$15.95,6,09-02-2019,17:15:00,Credit card,5.1,0.33
511,XF057,Euless,Sports and travel,$90.74,7,16-01-2019,18:03:00,Credit card,6.2,0.33
512,XF007,Arlington,Home and lifestyle,$42.91,5,05-01-2019,17:29:00,Ewallet,6.1,0.48
513,XF071,Lufkin,Fashion accessories,$54.28,7,27-01-2019,18:05:00,Ewallet,9.3,0.33
514,XF088,Cleburne,Electronic accessories,$99.55,7,14-03-2019,12:07:00,Cash,7.6,0.33
515,XF051,New Braunfels,Sports and travel,$58.39,7,23-02-2019,19:49:00,Credit card,8.2,0.48
516,XF025,Waco,Fashion accessories,$51.47,1,18-03-2019,15:52:00,Ewallet,8.5,0.48
517,XF071,Lufkin,Health and beauty,$54.86,5,29-03-2019,16:48:00,Ewallet,9.8,0.33
518,XF089,Southlake,Home and lifestyle,$39.39,5,22-01-2019,20:46:00,Credit card,8.7,0.33
519,XF008,Corpus Christi,Home and lifestyle,$34.73,2,01-03-2019,18:14:00,Ewallet,9.7,0.48
520,XF033,Pearland,Sports and travel,$71.92,5,17-01-2019,15:05:00,Credit card,4.3,0.48
521,XF059,Pflugerville,Electronic accessories,$45.71,3,26-03-2019,10:34:00,Credit card,7.7,0.33
522,XF097,Alice,Home and lifestyle,$83.17,6,20-03-2019,11:23:00,Cash,7.3,0.18
523,XF035,San Angelo,Home and lifestyle,$37.44,6,06-02-2019,13:55:00,Credit card,5.9,0.48
524,XF075,San Marcos,Health and beauty,$62.87,2,01-01-2019,11:43:00,Cash,5,0.33
525,XF075,San Marcos,Food and beverages,$81.71,6,27-01-2019,14:36:00,Credit card,8,0.33
526,XF074,Weslaco,Sports and travel,$91.41,5,25-02-2019,16:03:00,Cash,7.1,0.33
527,XF095,Big Spring,Fashion accessories,$39.21,4,16-01-2019,20:03:00,Credit card,9,0.33
528,XF013,Irving,Fashion accessories,$59.86,2,13-01-2019,14:55:00,Ewallet,6.7,0.48
529,XF056,Rowlett,Food and beverages,$54.36,10,07-02-2019,11:28:00,Credit card,6.1,0.33
530,XF019,Pasadena,Sports and travel,$98.09,9,17-02-2019,19:41:00,Cash,9.3,0.48
