invoice_id,branch,city,category,unit_price,quantity,date,time,payment_method,rating,profit_margin,Total_Amount
240,XF085,Kerrville,Fashion accessories,89.69,1.0,11-01-2019,11:20:00,Ewallet,4.9,0.33,89.69
241,XF009,Plano,Food and beverages,24.94,9.0,11-01-2019,16:49:00,Credit card,5.6,0.48,224.46
242,XF100,Canyon,Health and beauty,59.77,2.0,11-03-2019,12:01:00,Credit card,5.8,0.18,119.54
243,XF077,Coppell,Fashion accessories,93.2,2.0,28-02-2019,18:37:00,Credit card,6.0,0.33,186.4
244,XF034,College Station,Home and lifestyle,62.65,4.0,05-01-2019,11:25:00,Cash,4.2,0.48,250.6
245,XF070,Hurst,Home and lifestyle,93.87,8.0,02-02-2019,18:42:00,Credit card,8.3,0.33,750.96
246,XF021,McAllen,Home and lifestyle,47.59,8.0,01-01-2019,14:47:00,Cash,5.7,0.48,380.72
247,XF044,Pharr,Electronic accessories,81.4,3.0,09-02-2019,19:43:00,Cash,4.8,0.48,244.20000000000002
248,XF055,Waxahachie,Fashion accessories,17.94,5.0,23-01-2019,14:04:00,Ewallet,6.8,0.33,89.7
249,XF019,Pasadena,Electronic accessories,77.72,4.0,07-01-2019,16:11:00,Credit card,8.8,0.48,310.88
250,XF026,Denton,Food and beverages,73.06,7.0,14-01-2019,19:06:00,Credit card,4.2,0.48,511.42
251,XF033,Pearland,Food and beverages,46.55,9.0,02-02-2019,15:34:00,Ewallet,6.4,0.48,418.95
252,XF078,Del Rio,Fashion accessories,35.19,10.0,17-03-2019,19:06:00,Credit card,8.4,0.33,351.9
253,XF066,Grapevine,Sports and travel,14.39,2.0,02-03-2019,19:44:00,Credit card,7.2,0.33,28.78
254,XF011,Lubbock,Home and lifestyle,23.75,4.0,16-03-2019,11:22:00,Cash,5.2,0.48,95.0
255,XF016,Brownsville,Home and lifestyle,58.9,8.0,06-01-2019,11:23:00,Cash,8.9,0.48,471.2
256,XF048,Harlingen,Fashion accessories,32.62,4.0,29-01-2019,14:12:00,Cash,9.0,0.48,130.48
257,XF067,Haltom City,Electronic accessories,66.35,1.0,31-01-2019,10:46:00,Credit card,9.7,0.33,66.35
258,XF049,North Richland Hills,Home and lifestyle,25.91,6.0,05-02-2019,10:16:00,Ewallet,8.7,0.48,155.46
259,XF029,Round Rock,Electronic accessories,32.25,4.0,13-02-2019,12:38:00,Ewallet,6.5,0.48,129.0
260,XF100,Canyon,Electronic accessories,65.94,4.0,07-02-2019,13:05:00,Credit card,6.9,0.18,263.76
261,XF074,Weslaco,Electronic accessories,75.06,9.0,19-03-2019,13:25:00,Cash,6.2,0.33,675.54
262,XF019,Pasadena,Fashion accessories,16.45,4.0,07-03-2019,14:53:00,Ewallet,5.6,0.48,65.8
263,XF022,Mesquite,Fashion accessories,38.3,4.0,13-03-2019,19:22:00,Cash,5.7,0.48,153.2
264,XF099,Weatherford,Sports and travel,22.24,10.0,09-02-2019,11:00:00,Cash,4.2,0.18,222.39999999999998
265,XF095,Big Spring,Sports and travel,54.45,1.0,26-02-2019,19:24:00,Ewallet,7.9,0.33,54.45
266,XF075,San Marcos,Sports and travel,98.4,7.0,12-03-2019,12:43:00,Credit card,8.7,0.33,688.8000000000001
267,XF072,Lancaster,Home and lifestyle,35.47,4.0,14-03-2019,17:22:00,Credit card,6.9,0.33,141.88
268,XF081,Friendswood,Food and beverages,74.6,10.0,08-01-2019,20:55:00,Cash,9.5,0.33,746.0
269,XF001,Houston,Home and lifestyle,70.74,4.0,05-01-2019,16:05:00,Credit card,4.4,0.36,282.96
270,XF001,Houston,Home and lifestyle,35.54,10.0,04-01-2019,13:34:00,Ewallet,7.0,0.36,355.4
271,XF069,Rockwall,Sports and travel,67.43,5.0,06-03-2019,18:13:00,Ewallet,6.3,0.33,337.15000000000003
272,XF027,Abilene,Health and beauty,21.12,2.0,03-01-2019,19:17:00,Cash,9.7,0.48,42.24
273,XF094,Alamo,Home and lifestyle,21.54,9.0,07-01-2019,11:44:00,Credit card,8.8,0.33,193.85999999999999
274,XF025,Waco,Home and lifestyle,12.03,2.0,27-01-2019,15:51:00,Cash,5.1,0.48,24.06
275,XF042,Bryan,Health and beauty,99.71,6.0,26-02-2019,16:52:00,Ewallet,7.9,0.48,598.26
276,XF056,Rowlett,Fashion accessories,47.97,7.0,07-01-2019,20:52:00,Cash,6.2,0.33,335.78999999999996
277,XF027,Abilene,Home and lifestyle,21.82,10.0,07-01-2019,17:36:00,Cash,7.1,0.48,218.2
278,XF046,Temple,Fashion accessories,95.42,4.0,02-02-2019,13:23:00,Ewallet,6.4,0.48,381.68
279,XF091,Little Elm,Fashion accessories,70.99,10.0,20-03-2019,16:28:00,Cash,5.7,0.33,709.9
280,XF051,New Braunfels,Sports and travel,44.02,10.0,20-03-2019,19:57:00,Credit card,9.6,0.48,440.20000000000005
281,XF073,Seguin,Home and lifestyle,69.96,8.0,15-02-2019,17:01:00,Credit card,6.4,0.33,559.68
282,XF036,Allen,Home and lifestyle,37.0,1.0,06-03-2019,13:29:00,Credit card,7.9,0.48,37.0
283,XF097,Alice,Sports and travel,15.34,1.0,06-01-2019,11:09:00,Cash,6.5,0.18,15.34
284,XF030,Richardson,Health and beauty,99.83,6.0,04-03-2019,15:02:00,Ewallet,8.5,0.48,598.98
285,XF079,La Porte,Health and beauty,47.67,4.0,12-03-2019,14:21:00,Cash,9.1,0.33,190.68
286,XF052,Mansfield,Health and beauty,66.68,5.0,20-02-2019,18:01:00,Cash,7.6,0.57,333.40000000000003
287,XF010,Laredo,Home and lifestyle,74.86,1.0,24-03-2019,14:49:00,Cash,6.9,0.48,74.86
288,XF079,La Porte,Sports and travel,23.75,9.0,31-01-2019,12:02:00,Cash,9.5,0.33,213.75
289,XF094,Alamo,Food and beverages,48.51,7.0,25-01-2019,13:30:00,Credit card,5.2,0.33,339.57
290,XF074,Weslaco,Home and lifestyle,94.88,7.0,03-02-2019,14:38:00,Cash,4.2,0.33,664.16
291,XF017,McKinney,Electronic accessories,40.3,10.0,24-01-2019,17:37:00,Credit card,7.0,0.48,403.0
292,XF040,Edinburg,Electronic accessories,27.85,7.0,14-03-2019,17:20:00,Ewallet,6.0,0.48,194.95000000000002
293,XF007,Arlington,Electronic accessories,62.48,1.0,18-02-2019,20:29:00,Cash,4.7,0.48,62.48
294,XF015,Grand Prairie,Food and beverages,36.36,2.0,21-01-2019,10:00:00,Cash,7.1,0.48,72.72
295,XF023,Midland,Health and beauty,18.11,10.0,13-03-2019,11:46:00,Ewallet,5.9,0.48,181.1
296,XF014,Amarillo,Electronic accessories,51.92,5.0,03-03-2019,13:42:00,Cash,7.5,0.48,259.6
297,XF036,Allen,Electronic accessories,28.84,4.0,29-03-2019,14:44:00,Cash,6.4,0.48,115.36
298,XF085,Kerrville,Home and lifestyle,78.38,6.0,10-01-2019,14:16:00,Ewallet,5.8,0.33,470.28
299,XF095,Big Spring,Home and lifestyle,60.01,4.0,25-01-2019,15:54:00,Cash,4.5,0.33,240.04
300,XF017,McKinney,Home and lifestyle,88.61,1.0,19-01-2019,10:21:00,Cash,7.7,0.48,88.61
301,XF100,Canyon,Fashion accessories,99.82,2.0,02-01-2019,18:09:00,Credit card,6.7,0.18,199.64
302,XF048,Harlingen,Health and beauty,39.01,1.0,12-03-2019,16:46:00,Credit card,4.7,0.48,39.01
303,XF031,Lewisville,Food and beverages,48.61,1.0,25-02-2019,15:31:00,Cash,4.4,0.48,48.61
304,XF026,Denton,Electronic accessories,51.19,4.0,18-03-2019,17:15:00,Credit card,4.7,0.48,204.76
305,XF045,Missouri City,Electronic accessories,14.96,8.0,23-02-2019,12:29:00,Credit card,8.6,0.48,119.68
306,XF053,Conroe,Electronic accessories,72.2,7.0,26-03-2019,20:14:00,Ewallet,4.3,0.21,505.40000000000003
307,XF088,Cleburne,Sports and travel,40.23,7.0,30-03-2019,13:22:00,Cash,9.6,0.33,281.60999999999996
308,XF066,Grapevine,Home and lifestyle,88.79,8.0,17-02-2019,17:09:00,Cash,4.1,0.33,710.32
309,XF033,Pearland,Electronic accessories,26.48,3.0,21-03-2019,10:40:00,Ewallet,4.7,0.48,79.44
310,XF012,Garland,Fashion accessories,81.91,2.0,05-03-2019,17:43:00,Cash,7.8,0.48,163.82
311,XF036,Allen,Sports and travel,79.93,6.0,31-01-2019,14:04:00,Cash,5.5,0.48,479.58000000000004
312,XF076,Huntsville,Fashion accessories,69.33,2.0,05-02-2019,19:05:00,Ewallet,9.7,0.33,138.66
313,XF012,Garland,Food and beverages,14.23,5.0,01-02-2019,10:08:00,Credit card,4.4,0.48,71.15
314,XF026,Denton,Health and beauty,15.55,9.0,07-03-2019,13:12:00,Cash,5.0,0.48,139.95000000000002
315,XF075,San Marcos,Electronic accessories,78.13,10.0,10-02-2019,20:51:00,Cash,4.4,0.33,781.3
316,XF030,Richardson,Food and beverages,99.37,2.0,14-02-2019,17:29:00,Cash,5.2,0.48,198.74
317,XF012,Garland,Food and beverages,21.08,3.0,09-02-2019,10:25:00,Cash,7.3,0.48,63.239999999999995
318,XF091,Little Elm,Electronic accessories,74.79,5.0,10-01-2019,11:34:00,Cash,4.9,0.33,373.95000000000005
319,XF048,Harlingen,Health and beauty,29.67,7.0,11-03-2019,18:58:00,Credit card,8.1,0.48,207.69
320,XF059,Pflugerville,Health and beauty,44.07,4.0,18-02-2019,16:28:00,Ewallet,8.4,0.33,176.28
321,XF065,Texas City,Food and beverages,22.93,9.0,26-02-2019,20:26:00,Cash,5.5,0.33,206.37
322,XF016,Brownsville,Health and beauty,39.42,1.0,18-01-2019,15:08:00,Cash,8.4,0.48,39.42
323,XF037,League City,Health and beauty,15.26,6.0,15-02-2019,18:03:00,Ewallet,9.8,0.48,91.56
324,XF010,Laredo,Fashion accessories,61.77,5.0,08-03-2019,13:21:00,Cash,6.7,0.48,308.85
325,XF086,Rosenberg,Home and lifestyle,21.52,6.0,17-01-2019,12:48:00,Credit card,9.4,0.33,129.12
326,XF088,Cleburne,Sports and travel,97.74,4.0,12-03-2019,19:53:00,Ewallet,6.4,0.33,390.96
327,XF069,Rockwall,Food and beverages,99.78,5.0,09-03-2019,19:09:00,Cash,5.4,0.33,498.9
328,XF057,Euless,Food and beverages,94.26,4.0,12-03-2019,16:30:00,Cash,8.6,0.33,377.04
329,XF052,Mansfield,Health and beauty,51.13,4.0,25-01-2019,10:11:00,Credit card,4.0,0.57,204.52
330,XF063,Georgetown,Electronic accessories,36.36,4.0,25-03-2019,13:07:00,Cash,7.6,0.33,145.44
331,XF071,Lufkin,Home and lifestyle,22.02,9.0,07-02-2019,18:48:00,Cash,6.8,0.33,198.18
332,XF076,Huntsville,Food and beverages,32.9,3.0,17-02-2019,17:27:00,Credit card,9.1,0.33,98.69999999999999
333,XF070,Hurst,Fashion accessories,77.02,5.0,03-02-2019,15:59:00,Cash,5.5,0.33,385.09999999999997
334,XF034,College Station,Food and beverages,23.48,2.0,14-03-2019,11:21:00,Credit card,7.9,0.48,46.96
335,XF089,Southlake,Sports and travel,14.7,5.0,24-03-2019,13:48:00,Ewallet,8.5,0.33,73.5
336,XF032,Tyler,Electronic accessories,28.45,5.0,21-03-2019,10:17:00,Credit card,9.1,0.48,142.25
337,XF024,Carrollton,Fashion accessories,76.4,9.0,19-03-2019,15:49:00,Ewallet,7.5,0.48,687.6
338,XF100,Canyon,Sports and travel,57.95,6.0,24-02-2019,13:02:00,Cash,5.2,0.18,347.70000000000005
339,XF016,Brownsville,Electronic accessories,47.65,3.0,28-03-2019,12:58:00,Credit card,9.5,0.48,142.95
340,XF051,New Braunfels,Food and beverages,42.82,9.0,05-02-2019,15:26:00,Credit card,8.9,0.48,385.38
341,XF014,Amarillo,Electronic accessories,48.09,3.0,10-02-2019,18:23:00,Credit card,7.8,0.48,144.27
342,XF030,Richardson,Health and beauty,55.97,7.0,05-03-2019,19:06:00,Ewallet,8.9,0.48,391.78999999999996
343,XF037,League City,Health and beauty,76.9,7.0,15-02-2019,20:21:00,Cash,7.7,0.48,538.3000000000001
344,XF045,Missouri City,Food and beverages,97.03,5.0,30-01-2019,16:24:00,Credit card,9.3,0.48,485.15
345,XF007,Arlington,Sports and travel,44.65,3.0,14-02-2019,15:04:00,Cash,6.2,0.48,133.95
346,XF057,Euless,Fashion accessories,77.93,9.0,27-02-2019,16:10:00,Ewallet,7.6,0.33,701.3700000000001
347,XF096,Eagle Pass,Electronic accessories,71.95,1.0,04-02-2019,12:14:00,Cash,7.3,0.18,71.95
348,XF066,Grapevine,Home and lifestyle,89.25,8.0,20-01-2019,10:13:00,Cash,4.7,0.33,714.0
349,XF095,Big Spring,Electronic accessories,26.02,7.0,28-03-2019,17:38:00,Cash,5.1,0.33,182.14
350,XF087,Waxahachie,Health and beauty,13.5,10.0,27-02-2019,11:06:00,Credit card,4.8,0.33,135.0
351,XF017,McKinney,Fashion accessories,99.3,10.0,15-02-2019,14:53:00,Credit card,6.6,0.48,993.0
352,XF029,Round Rock,Electronic accessories,51.69,7.0,26-01-2019,18:22:00,Cash,5.5,0.48,361.83
353,XF098,Mineral Wells,Fashion accessories,54.73,7.0,14-03-2019,19:02:00,Credit card,8.5,0.18,383.10999999999996
354,XF019,Pasadena,Home and lifestyle,27.0,9.0,02-03-2019,14:16:00,Cash,4.8,0.48,243.0
355,XF082,Weslaco,Electronic accessories,30.24,1.0,04-03-2019,15:44:00,Cash,8.4,0.33,30.24
356,XF090,Brownwood,Food and beverages,89.14,4.0,07-01-2019,12:20:00,Credit card,7.8,0.33,356.56
357,XF028,Odessa,Fashion accessories,37.55,10.0,08-03-2019,20:01:00,Credit card,9.3,0.48,375.5
358,XF017,McKinney,Sports and travel,95.44,10.0,09-01-2019,13:45:00,Cash,5.2,0.48,954.4
359,XF070,Hurst,Electronic accessories,27.5,3.0,01-03-2019,15:40:00,Ewallet,6.5,0.33,82.5
360,XF081,Friendswood,Sports and travel,74.97,1.0,16-03-2019,16:58:00,Cash,5.6,0.33,74.97
361,XF010,Laredo,Food and beverages,80.96,8.0,17-02-2019,11:12:00,Credit card,7.4,0.48,647.68
362,XF070,Hurst,Food and beverages,94.47,8.0,27-02-2019,15:12:00,Cash,9.1,0.33,755.76
363,XF002,Dallas,Food and beverages,99.79,2.0,07-03-2019,20:37:00,Ewallet,8.0,0.36,199.58
364,XF089,Southlake,Home and lifestyle,73.22,6.0,21-01-2019,17:44:00,Cash,7.2,0.33,439.32
365,XF037,League City,Food and beverages,41.24,4.0,19-02-2019,16:23:00,Cash,7.1,0.48,164.96
366,XF079,La Porte,Fashion accessories,81.68,4.0,06-01-2019,12:12:00,Cash,9.1,0.33,326.72
367,XF072,Lancaster,Electronic accessories,51.32,9.0,14-03-2019,19:33:00,Cash,5.6,0.33,461.88
368,XF048,Harlingen,Home and lifestyle,65.94,4.0,24-03-2019,10:29:00,Cash,6.0,0.48,263.76
369,XF026,Denton,Sports and travel,14.36,10.0,27-01-2019,14:28:00,Cash,5.4,0.48,143.6
370,XF018,Frisco,Electronic accessories,21.5,9.0,06-03-2019,12:46:00,Credit card,7.8,0.48,193.5
371,XF005,Fort Worth,Electronic accessories,26.26,7.0,02-02-2019,19:40:00,Cash,9.9,0.48,183.82000000000002
372,XF071,Lufkin,Fashion accessories,60.96,2.0,25-01-2019,19:39:00,Credit card,4.9,0.33,121.92
373,XF086,Rosenberg,Home and lifestyle,70.11,6.0,14-03-2019,17:54:00,Ewallet,5.2,0.33,420.65999999999997
374,XF014,Amarillo,Fashion accessories,42.08,6.0,29-01-2019,12:25:00,Cash,8.9,0.48,252.48
375,XF020,Killeen,Home and lifestyle,67.09,5.0,03-01-2019,16:47:00,Credit card,9.1,0.48,335.45000000000005
376,XF009,Plano,Fashion accessories,96.7,5.0,14-01-2019,12:52:00,Ewallet,7.0,0.48,483.5
377,XF096,Eagle Pass,Home and lifestyle,35.38,9.0,05-01-2019,19:50:00,Credit card,9.6,0.33,318.42
378,XF037,League City,Sports and travel,95.49,7.0,22-02-2019,18:17:00,Ewallet,8.7,0.48,668.43
379,XF009,Plano,Fashion accessories,96.98,4.0,06-02-2019,17:20:00,Ewallet,9.4,0.48,387.92
380,XF045,Missouri City,Electronic accessories,23.65,4.0,30-01-2019,13:32:00,Credit card,4.0,0.48,94.6
381,XF047,Flower Mound,Sports and travel,82.33,4.0,11-01-2019,10:37:00,Credit card,7.5,0.48,329.32
382,XF008,Corpus Christi,Electronic accessories,26.61,2.0,19-03-2019,14:35:00,Cash,4.2,0.48,53.22
383,XF061,Cedar Park,Food and beverages,99.69,5.0,14-01-2019,12:09:00,Cash,9.9,0.33,498.45
384,XF091,Little Elm,Food and beverages,74.89,4.0,01-03-2019,15:32:00,Ewallet,4.2,0.33,299.56
385,XF039,Longview,Food and beverages,40.94,5.0,06-01-2019,13:58:00,Ewallet,9.9,0.48,204.7
386,XF084,Schertz,Sports and travel,75.82,1.0,31-01-2019,13:19:00,Cash,5.8,0.33,75.82
387,XF006,El Paso,Food and beverages,46.77,6.0,11-03-2019,13:37:00,Cash,6.0,0.48,280.62
388,XF034,College Station,Health and beauty,32.32,10.0,20-02-2019,16:49:00,Credit card,10.0,0.48,323.2
389,XF074,Weslaco,Fashion accessories,54.07,9.0,27-01-2019,14:55:00,Cash,9.5,0.33,486.63
390,XF066,Grapevine,Food and beverages,18.22,7.0,10-03-2019,14:04:00,Credit card,6.6,0.33,127.53999999999999
391,XF021,McAllen,Fashion accessories,80.48,3.0,15-02-2019,12:31:00,Cash,8.1,0.48,241.44
392,XF002,Dallas,Fashion accessories,37.95,10.0,26-01-2019,14:51:00,Cash,9.7,0.36,379.5
393,XF020,Killeen,Electronic accessories,76.82,1.0,13-02-2019,18:27:00,Ewallet,7.2,0.48,76.82
394,XF099,Weatherford,Sports and travel,52.26,10.0,09-03-2019,12:45:00,Credit card,6.2,0.18,522.6
395,XF045,Missouri City,Health and beauty,79.74,1.0,06-03-2019,10:36:00,Credit card,7.3,0.48,79.74
396,XF062,Galveston,Health and beauty,77.5,5.0,24-01-2019,20:36:00,Ewallet,4.3,0.33,387.5
397,XF075,San Marcos,Food and beverages,54.27,5.0,13-03-2019,14:16:00,Ewallet,4.6,0.33,271.35
398,XF092,Lake Jackson,Home and lifestyle,13.59,9.0,15-03-2019,10:26:00,Cash,5.8,0.33,122.31
399,XF017,McKinney,Health and beauty,41.06,6.0,05-03-2019,13:30:00,Credit card,8.3,0.48,246.36
400,XF016,Brownsville,Electronic accessories,19.24,9.0,04-03-2019,16:28:00,Cash,8.0,0.48,173.16
401,XF081,Friendswood,Food and beverages,39.43,6.0,25-03-2019,20:18:00,Credit card,9.4,0.33,236.57999999999998
402,XF084,Schertz,Home and lifestyle,46.22,4.0,12-03-2019,20:04:00,Credit card,6.2,0.33,184.88
403,XF030,Richardson,Home and lifestyle,13.98,1.0,04-02-2019,13:38:00,Ewallet,9.8,0.48,13.98
404,XF010,Laredo,Fashion accessories,39.75,5.0,22-02-2019,10:43:00,Ewallet,9.6,0.48,198.75
405,XF027,Abilene,Fashion accessories,97.79,7.0,16-02-2019,17:30:00,Ewallet,4.9,0.48,684.5300000000001
406,XF095,Big Spring,Sports and travel,67.26,4.0,19-01-2019,15:28:00,Credit card,8.0,0.33,269.04
407,XF009,Plano,Food and beverages,13.79,5.0,11-01-2019,19:07:00,Credit card,7.8,0.48,68.94999999999999
408,XF051,New Braunfels,Fashion accessories,68.71,4.0,04-01-2019,19:01:00,Cash,4.1,0.48,274.84
409,XF004,Austin,Home and lifestyle,56.53,4.0,04-03-2019,19:48:00,Ewallet,5.5,0.48,226.12
410,XF047,Flower Mound,Fashion accessories,23.82,5.0,28-01-2019,19:24:00,Ewallet,5.4,0.48,119.1
411,XF011,Lubbock,Health and beauty,34.21,10.0,02-01-2019,13:00:00,Cash,5.1,0.48,342.1
412,XF094,Alamo,Sports and travel,21.87,2.0,25-01-2019,14:29:00,Ewallet,6.9,0.33,43.74
413,XF005,Fort Worth,Health and beauty,20.97,5.0,04-01-2019,13:21:00,Cash,7.8,0.48,104.85
414,XF061,Cedar Park,Sports and travel,25.84,3.0,10-03-2019,18:55:00,Ewallet,6.6,0.33,77.52
415,XF074,Weslaco,Home and lifestyle,50.93,8.0,22-03-2019,19:36:00,Cash,9.2,0.33,407.44
416,XF025,Waco,Health and beauty,96.11,1.0,25-01-2019,16:28:00,Ewallet,7.8,0.48,96.11
417,XF035,San Angelo,Home and lifestyle,45.38,4.0,08-01-2019,13:48:00,Credit card,8.7,0.48,181.52
418,XF053,Conroe,Health and beauty,81.51,1.0,22-01-2019,10:57:00,Ewallet,9.2,0.57,81.51
419,XF062,Galveston,Health and beauty,57.22,2.0,12-01-2019,17:13:00,Ewallet,8.3,0.33,114.44
420,XF098,Mineral Wells,Electronic accessories,25.22,7.0,04-02-2019,10:23:00,Cash,8.2,0.18,176.54
421,XF055,Waxahachie,Food and beverages,38.6,3.0,28-03-2019,13:57:00,Ewallet,7.5,0.33,115.80000000000001
422,XF046,Temple,Electronic accessories,84.05,3.0,23-01-2019,13:29:00,Cash,9.8,0.48,252.14999999999998
423,XF022,Mesquite,Fashion accessories,97.21,10.0,08-02-2019,13:00:00,Credit card,8.7,0.48,972.0999999999999
424,XF032,Tyler,Fashion accessories,25.42,8.0,19-03-2019,19:42:00,Credit card,6.7,0.48,203.36
425,XF022,Mesquite,Fashion accessories,16.28,1.0,09-03-2019,15:36:00,Cash,5.0,0.48,16.28
426,XF048,Harlingen,Fashion accessories,40.61,9.0,02-01-2019,13:40:00,Cash,7.0,0.48,365.49
427,XF100,Canyon,Health and beauty,53.17,7.0,21-01-2019,18:01:00,Cash,8.9,0.18,372.19
428,XF039,Longview,Food and beverages,20.87,3.0,20-03-2019,13:53:00,Credit card,8.0,0.48,62.61
429,XF095,Big Spring,Sports and travel,67.27,5.0,27-02-2019,17:27:00,Cash,6.9,0.33,336.34999999999997
430,XF003,San Antonio,Home and lifestyle,90.65,10.0,08-03-2019,10:53:00,Ewallet,7.3,0.36,906.5
431,XF084,Schertz,Fashion accessories,69.08,2.0,31-01-2019,19:48:00,Credit card,6.9,0.33,138.16
432,XF010,Laredo,Food and beverages,43.27,2.0,08-03-2019,16:53:00,Ewallet,5.7,0.48,86.54
433,XF062,Galveston,Electronic accessories,23.46,6.0,13-01-2019,19:14:00,Ewallet,6.4,0.33,140.76
434,XF030,Richardson,Fashion accessories,95.54,7.0,09-03-2019,14:36:00,Credit card,9.6,0.48,668.7800000000001
435,XF075,San Marcos,Fashion accessories,47.44,1.0,22-02-2019,18:19:00,Credit card,6.8,0.33,47.44
436,XF044,Pharr,Sports and travel,99.24,9.0,19-03-2019,19:09:00,Ewallet,9.0,0.48,893.16
437,XF009,Plano,Sports and travel,82.93,4.0,20-01-2019,16:51:00,Ewallet,9.6,0.48,331.72
438,XF095,Big Spring,Home and lifestyle,33.99,6.0,08-03-2019,15:37:00,Credit card,7.7,0.33,203.94
439,XF090,Brownwood,Food and beverages,17.04,4.0,08-03-2019,20:15:00,Ewallet,7.0,0.33,68.16
440,XF037,League City,Electronic accessories,40.86,8.0,07-02-2019,14:38:00,Credit card,6.5,0.48,326.88
441,XF097,Alice,Food and beverages,17.44,5.0,15-01-2019,19:25:00,Cash,8.1,0.18,87.2
442,XF001,Houston,Sports and travel,88.43,8.0,22-03-2019,19:35:00,Credit card,4.3,0.36,707.44
443,XF029,Round Rock,Home and lifestyle,89.21,9.0,15-01-2019,15:42:00,Credit card,6.5,0.48,802.89
444,XF050,Victoria,Fashion accessories,12.78,1.0,08-01-2019,14:11:00,Ewallet,9.5,0.48,12.78
445,XF069,Rockwall,Sports and travel,19.1,7.0,15-01-2019,10:43:00,Cash,9.7,0.33,133.70000000000002
446,XF011,Lubbock,Health and beauty,19.15,1.0,28-01-2019,17:58:00,Credit card,9.5,0.48,19.15
447,XF027,Abilene,Food and beverages,27.66,10.0,14-02-2019,11:26:00,Credit card,8.9,0.48,276.6
448,XF028,Odessa,Fashion accessories,45.74,3.0,10-03-2019,17:38:00,Credit card,6.5,0.48,137.22
449,XF063,Georgetown,Health and beauty,27.07,1.0,12-01-2019,20:07:00,Credit card,5.3,0.33,27.07
450,XF077,Coppell,Sports and travel,39.12,1.0,26-03-2019,11:02:00,Credit card,9.6,0.33,39.12
451,XF099,Weatherford,Electronic accessories,74.71,6.0,01-01-2019,19:07:00,Cash,6.7,0.18,448.26
452,XF077,Coppell,Electronic accessories,22.01,6.0,02-01-2019,18:50:00,Cash,7.6,0.33,132.06
453,XF068,Burleson,Food and beverages,63.61,5.0,16-03-2019,12:43:00,Ewallet,4.8,0.33,318.05
454,XF069,Rockwall,Health and beauty,25.0,1.0,03-03-2019,15:09:00,Ewallet,5.5,0.33,25.0
455,XF028,Odessa,Electronic accessories,20.77,4.0,31-01-2019,13:47:00,Cash,4.7,0.48,83.08
456,XF010,Laredo,Fashion accessories,29.56,5.0,13-02-2019,16:59:00,Cash,6.9,0.48,147.79999999999998
457,XF080,Nacogdoches,Food and beverages,77.4,9.0,15-02-2019,14:15:00,Credit card,4.5,0.33,696.6
458,XF005,Fort Worth,Electronic accessories,79.39,10.0,07-02-2019,20:24:00,Cash,6.2,0.48,793.9
459,XF091,Little Elm,Electronic accessories,46.57,10.0,27-01-2019,13:58:00,Cash,7.6,0.33,465.7
460,XF074,Weslaco,Food and beverages,35.89,1.0,23-02-2019,16:52:00,Cash,7.9,0.33,35.89
461,XF064,Bedford,Food and beverages,40.52,5.0,03-02-2019,15:19:00,Cash,4.5,0.33,202.60000000000002
462,XF086,Rosenberg,Food and beverages,73.05,10.0,03-03-2019,12:25:00,Credit card,8.7,0.33,730.5
463,XF026,Denton,Sports and travel,73.95,4.0,03-02-2019,10:02:00,Cash,6.1,0.48,295.8
464,XF057,Euless,Food and beverages,22.62,1.0,17-03-2019,18:58:00,Cash,6.4,0.33,22.62
465,XF042,Bryan,Food and beverages,51.34,5.0,28-03-2019,15:31:00,Credit card,9.1,0.48,256.70000000000005
466,XF095,Big Spring,Sports and travel,54.55,10.0,02-03-2019,11:22:00,Credit card,7.1,0.33,545.5
467,XF094,Alamo,Health and beauty,37.15,7.0,08-02-2019,13:12:00,Credit card,7.7,0.33,260.05
468,XF047,Flower Mound,Sports and travel,37.02,6.0,22-03-2019,18:33:00,Cash,4.5,0.48,222.12
469,XF071,Lufkin,Food and beverages,21.58,1.0,09-02-2019,10:02:00,Ewallet,7.2,0.33,21.58
470,XF071,Lufkin,Electronic accessories,98.84,1.0,15-02-2019,11:21:00,Cash,8.4,0.33,98.84
471,XF016,Brownsville,Home and lifestyle,83.77,6.0,23-01-2019,12:10:00,Ewallet,5.4,0.48,502.62
472,XF093,Angleton,Sports and travel,40.05,4.0,25-01-2019,11:40:00,Cash,9.7,0.33,160.2
473,XF076,Huntsville,Fashion accessories,43.13,10.0,02-02-2019,18:31:00,Credit card,5.5,0.33,431.3
474,XF088,Cleburne,Health and beauty,72.57,8.0,30-03-2019,17:58:00,Cash,4.6,0.33,580.56
475,XF003,San Antonio,Electronic accessories,64.44,5.0,30-03-2019,17:04:00,Cash,6.6,0.48,322.2
